Test_Number,Unix_Start_Time,Local_Start_Time,UTC_Start_Time,Characters,Seconds,CPS,WPM,Mistake_Free_Test,Backspaces as % of Verse Length,Incorrect Characters as % of Verse Length,Book,Chapter,Verse #,Verse,Verse_Order,Autostart,% of Words Typed Correctly,Extra Keystrokes %,Test Version,Location,Keyboard,Layout,Caffeine,Custom_1,Custom_2,Custom_3,WPM_Rank,WPM_Percentile,Last 10 Avg,Last 100 Avg,Last 1000 Avg,Incorrect Character % Last 10 Avg,Incorrect Character % Last 100 Avg,Incorrect Character % Last 1000 Avg,Extra Keystrokes % Last 10 Avg,Extra Keystrokes % Last 100 Avg,Extra Keystrokes % Last 1000 Avg,Local_Start_Year,Local_Start_Month,Local_Start_Date,Local_Start_Hour,Local_Start_Minute,Local_Start_10_Minute_Block,Local_Start_15_Minute_Block,Local_Start_30_Minute_Block,Count,Local_End_Time,Local_End_Year,Local_End_Month,Local_End_Date,Local_End_Hour,Local_End_Minute,Local_End_15_Minute_Block,Local_End_10_Minute_Block,Local_End_30_Minute_Block,cumulative_avg,Session,Test_#_Within_Session
51,1718329600.576757,46:40.6,2024-06-14 01:46:40.576775+00:00,159,27.59172879,5.7625965084906445,69.15115810188773,0,1.8867924528301887,1.8867924528301887,GEN,2,20,"The man gave names to all livestock, and to the birds of the sky, and to every animal of the field; but for man there was not found a helper comparable to him.",51,1,93.93939393939394,3.7735849056603774,v2,,mac,qwerty,yes,,,,657,73.70741482965933,64.42171474920238,,,1.982894563818535,,,4.770718401192573,,,2024,6,2024-06-13,21,46,5,4,2,1,47:08.2,2024,6,2024-06-13,21,47,4,5,2,60.335,4,42
52,1718329628.188191,47:08.2,2024-06-14 01:47:08.188222+00:00,133,21.97112458,6.053399747086884,72.64079697,1,0,0,GEN,2,21,"Yahweh God caused the man to fall into a deep sleep. As the man slept, he took one of his ribs, and closed up the flesh in its place.",52,1,100,0,v2,,mac,qwerty,yes,,,,386,84.56913828,64.92287949492263,,,1.9828945638185353,,,4.358347267171954,,,2024,6,2024-06-13,21,47,5,4,2,1,47:30.2,2024,6,2024-06-13,21,47,4,5,2,60.572,4,43
53,1718329650.1728058,47:30.2,2024-06-14 01:47:30.172831+00:00,97,24.12668008,4.020445401783546,48.24534482140255,0,17.52577319587629,16.49484536082474,GEN,2,22,"Yahweh God made a woman from the rib which he had taken from the man, and brought her to the man.",53,1,85.71428571428571,35.051546391752574,v2,,mac,qwerty,yes,,,,2205,11.663326653306614,63.65641174549463,,,3.6323790999010095,,,7.863501906347212,,,2024,6,2024-06-13,21,47,5,4,2,1,47:54.3,2024,6,2024-06-13,21,47,4,5,2,60.339,4,44
54,1718329674.316234,47:54.3,2024-06-14 01:47:54.316259+00:00,130,26.92705521,4.827858041,57.93429648699912,0,3.8461538461538463,3.8461538461538463,GEN,2,23,"The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",54,1,92.59259259,7.6923076923076925,v2,,mac,qwerty,yes,,,,1670,33.10621242,63.07143581296422,,,3.036602327653649,,,6.671948361852491,,,2024,6,2024-06-13,21,47,5,4,2,1,48:21.2,2024,6,2024-06-13,21,48,4,5,2,60.295,4,45
55,1718329701.258027,48:21.3,2024-06-14 01:48:21.258063+00:00,110,16.75351229,6.565787405219281,78.78944886263136,1,0,0,GEN,2,24,"Therefore a man will leave his father and his mother, and will join with his wife, and they will be one flesh.",55,1,100,0,v2,,mac,qwerty,yes,,,,119,95.27054108216433,64.78640750680559,,,2.6333765212020355,,,5.865496748949265,,,2024,6,2024-06-13,21,48,5,4,2,1,48:38.0,2024,6,2024-06-13,21,48,4,5,2,60.631,4,46
56,1718329718.028804,48:38.0,2024-06-14 01:48:38.028842+00:00,64,12.86358017,4.975286752920035,59.70344103504043,0,9.375,9.375,GEN,2,25,"The man and his wife were both naked, and they were not ashamed.",56,1,84.61538461538461,18.75,v2,,mac,qwerty,yes,,,,1521,39.078156312625254,64.86501429590123,,,3.338318381667152,,,7.042822330344613,,,2024,6,2024-06-13,21,48,5,4,2,1,48:50.9,2024,6,2024-06-13,21,48,4,5,2,60.614,4,47
57,1718329730.908597,48:50.9,2024-06-14 01:48:50.908638+00:00,179,37.53227358,4.769228797167983,57.23074557,0,4.4692737430167595,4.4692737430167595,GEN,3,1,"Now the serpent was more subtle than any animal of the field which Yahweh God had made. He said to the woman, ""Has God really said, 'You shall not eat of any tree of the garden'?""",57,1,86.11111111111111,8.938547486033519,v2,,mac,qwerty,yes,,,,1720,31.102204408817634,64.83786789233636,,,3.7852457559688277,,,7.936677078947964,,,2024,6,2024-06-13,21,48,5,4,2,1,49:28.4,2024,6,2024-06-13,21,49,4,5,2,60.555,4,48
58,1718329768.464422,49:28.5,2024-06-14 01:49:28.464461+00:00,78,13.24370817,5.889589155577775,70.67506987,1,0,0,GEN,3,2,"The woman said to the serpent, ""We may eat fruit from the trees of the garden,",58,1,100,0,v2,,mac,qwerty,yes,,,,529,78.83767535,65.05840269684784,,,3.7052457559688277,,,7.616677078947964,,,2024,6,2024-06-13,21,49,5,4,2,1,49:41.7,2024,6,2024-06-13,21,49,4,5,2,60.73,4,49
59,1718329781.7220569,49:41.7,2024-06-14 01:49:41.722091+00:00,147,26.57837196,5.530812806453839,66.36975367744607,1,0,0,GEN,3,3,"but not the fruit of the tree which is in the middle of the garden. God has said, 'You shall not eat of it. You shall not touch it, lest you die.'""",59,1,100,0,v2,,mac,qwerty,yes,,,,896,64.12825651302605,65.37414104963628,,,3.607206540282553,,,7.4205986475754155,,,2024,6,2024-06-13,21,49,5,4,2,1,50:08.3,2024,6,2024-06-13,21,50,4,6,2,60.825,4,50
60,1718329808.317825,50:08.3,2024-06-14 01:50:08.317856+00:00,53,8.755016708,6.053672056567366,72.64406467880839,1,0,0,GEN,3,4,"The serpent said to the woman, ""You won't really die,",60,1,100,0,v2,,mac,qwerty,yes,,,,385,84.60921843687375,65.33841200622074,,,3.607206540282553,,,7.4205986475754155,,,2024,6,2024-06-13,21,50,6,4,2,1,50:17.1,2024,6,2024-06-13,21,50,4,6,2,61.022,4,51
61,1718329817.218227,50:17.2,2024-06-14 01:50:17.218245+00:00,117,22.26804575,5.254165601846763,63.04998722216116,0,2.5641025641025643,2.5641025641025643,GEN,3,5,"for God knows that in the day you eat it, your eyes will be opened, and you will be like God, knowing good and evil.""",61,1,92,5.128205128205128,v2,,mac,qwerty,yes,,,,1195,52.144288577154306,64.72829491824807,,,3.6749375514097915,,,7.556060669829892,,,2024,6,2024-06-13,21,50,6,4,2,1,50:39.5,2024,6,2024-06-13,21,50,4,6,2,61.055,4,52
62,1718330220.500772,57:00.5,2024-06-14 01:57:00.500803+00:00,245,48.42873417,5.058980050153888,60.70776060184666,0,4.081632653061225,4.081632653061225,GEN,3,6,"When the woman saw that the tree was good for food, and that it was a delight to the eyes, and that the tree was to be desired to make one wise, she took some of its fruit, and ate. Then she gave some to her husband with her, and he ate it, too.",62,1,96.29629629629628,8.163265306,v2,,mac,qwerty,yes,,,,1432,42.64529058116233,63.53499128192848,,,4.0831008167159135,,,8.372387200442137,,,2024,6,2024-06-13,21,57,6,4,2,1,57:48.9,2024,6,2024-06-13,21,57,4,6,2,61.05,5,1
63,1718330518.634191,01:58.6,2024-06-14 02:01:58.634485+00:00,131,26.61223346,4.922548128354091,59.07057754024909,1,0,0,GEN,3,7,"Their eyes were opened, and they both knew that they were naked. They sewed fig leaves together, and made coverings for themselves.",63,1,100,0,v2,,mac,qwerty,yes,,,,1564,37.35470941883767,64.61751455381314,,,2.4336162806334394,,,4.867232561266879,,,2024,6,2024-06-13,22,1,1,1,1,1,02:25.2,2024,6,2024-06-13,22,2,1,1,1,61.018,5,2
64,1718331192.527937,13:12.5,2024-06-14 02:13:12.528230+00:00,178,44.96742742,3.9584207997788825,47.501049597346594,0,0.5617977528089888,0.5617977528089888,GEN,3,8,"They heard Yahweh God's voice walking in the garden in the cool of the day, and the man and his wife hid themselves from the presence of Yahweh God among the trees of the garden.",64,1,97.14285714285714,1.1235955056179776,v2,,mac,qwerty,yes,,,,2228,10.741482965931864,63.574189864847895,,,2.105180671298954,,,4.210361342597908,,,2024,6,2024-06-13,22,13,2,1,1,1,13:57.5,2024,6,2024-06-13,22,13,1,2,1,60.807,6,1
65,1718334177.6503391,02:57.7,2024-06-14 03:02:57.652015+00:00,63,17.04496188,3.696106829807738,44.35328195769286,0,11.11111111111111,11.11111111111111,GEN,3,9,"Yahweh God called to the man, and said to him, ""Where are you?""",65,1,100,22.22222222222222,v2,,mac,qwerty,yes,,,,2327,6.773547094188377,60.13057317435404,,,3.2162917824100647,,,6.4325835648201295,,,2024,6,2024-06-13,23,2,1,1,1,1,03:14.7,2024,6,2024-06-13,23,3,1,1,1,60.554,7,1
66,1718334194.7191749,03:14.7,2024-06-14 03:03:14.719191+00:00,105,31.15569408,3.370170464407106,40.44204557288527,0,4.761904761904762,15.238095238095235,GEN,3,10,"The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; so I hid myself.""",66,1,100,25.71428571428571,v2,,mac,qwerty,yes,,,,2402,3.7675350701402808,58.20443362813852,,,3.8026013062195885,,,7.129012136248702,,,2024,6,2024-06-13,23,3,1,1,1,1,03:45.9,2024,6,2024-06-13,23,3,1,1,1,60.249,7,2
67,1718334225.894934,03:45.9,2024-06-14 03:03:45.894964+00:00,112,22.30017679,5.022381707762023,60.268580493144285,0,2.6785714285714284,2.6785714285714284,GEN,3,11,"God said, ""Who told you that you were naked? Have you eaten from the tree that I commanded you not to eat from?""",67,1,91.30434782608695,5.357142857142857,v2,,mac,qwerty,yes,,,,1473,41.00200400801603,58.50821712085136,,,3.6235310747750553,,,6.770871673359634,,,2024,6,2024-06-13,23,3,1,1,1,1,04:08.2,2024,6,2024-06-13,23,4,1,1,1,60.25,7,3
68,1718334248.217969,04:08.2,2024-06-14 03:04:08.217995+00:00,101,21.04652692,4.798891542,57.58669849803228,0,3.96039604,3.96039604,GEN,3,12,"The man said, ""The woman whom you gave to be with me, she gave me fruit from the tree, and I ate it.""",68,1,95.65217391304348,7.920792079207921,v2,,mac,qwerty,yes,,,,1696,32.06412825651302,57.199379983961265,,,4.019570678735452,,,7.562950881280426,,,2024,6,2024-06-13,23,4,1,1,1,1,04:29.3,2024,6,2024-06-13,23,4,1,1,1,60.21,7,4
69,1718334269.282212,04:29.3,2024-06-14 03:04:29.282236+00:00,105,26.84880263,3.910788926662609,46.92946711995131,0,1.9047619047619049,1.9047619047619049,GEN,3,13,"Yahweh God said to the woman, ""What have you done?"" The woman said, ""The serpent deceived me, and I ate.""",69,1,95,3.8095238095238098,v2,,mac,qwerty,yes,,,,2248,9.939879759519037,55.25535132821178,,,4.210046869211642,,,7.943903262232807,,,2024,6,2024-06-13,23,4,1,1,1,1,04:56.1,2024,6,2024-06-13,23,4,1,1,1,60.018,7,5
70,1718334296.1530392,04:56.2,2024-06-14 03:04:56.153074+00:00,210,41.60426492,5.047559436969922,60.57071324363906,0,1.4285714285714286,1.4285714285714286,GEN,3,14,"Yahweh God said to the serpent, ""Because you have done this, you are cursed above all livestock, and above every animal of the field. You shall go on your belly and you shall eat dust all the days of your life.",70,1,95.12195122,2.857142857142857,v2,,mac,qwerty,yes,,,,1440,42.324649298597194,54.04801618469486,,,4.352904012068785,,,8.229617547947093,,,2024,6,2024-06-13,23,4,1,1,1,1,05:37.8,2024,6,2024-06-13,23,5,1,1,1,60.026,7,6
71,1718334337.883817,05:37.9,2024-06-14 03:05:37.883848+00:00,150,28.92574329,5.185692152688278,62.22830583225934,0,2,2,GEN,3,15,"I will put hostility between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",71,1,92.59259259,4,v2,,mac,qwerty,yes,,,,1281,48.69739478957916,53.965848045704675,,,4.296493755658528,,,8.116797035,,,2024,6,2024-06-13,23,5,1,1,1,1,06:06.8,2024,6,2024-06-13,23,6,1,1,1,60.057,7,7
72,1718334366.828545,06:06.8,2024-06-14 03:06:06.828575+00:00,169,32.08838533,5.266703146518214,63.20043775821857,1,0,0,GEN,3,16,"To the woman he said, ""I will greatly multiply your pain in childbirth. You will bear children in pain. Your desire will be for your husband, and he will rule over you.""",72,1,100,0,v2,,mac,qwerty,yes,,,,1183,52.62525050100201,54.21511576134186,,,3.8883304903524056,,,7.300470504514335,,,2024,6,2024-06-13,23,6,1,1,1,1,06:38.9,2024,6,2024-06-13,23,6,1,1,1,60.101,7,8
73,1718335710.660657,28:30.7,2024-06-14 03:28:30.661329+00:00,259,47.89574071,5.407578965603757,64.89094758724508,1,0,0,GEN,3,17,"To Adam he said, ""Because you have listened to your wife's voice, and have eaten from the tree, about which I commanded you, saying, 'You shall not eat of it,' the ground is cursed for your sake. You will eat from it with much labor all the days of your life.",73,1,100,0,v2,,mac,qwerty,yes,,,,1023,59.03807615230461,54.797152766041464,,,3.8883304903524056,,,7.300470504514335,,,2024,6,2024-06-13,23,28,3,2,1,1,29:18.6,2024,6,2024-06-13,23,29,2,3,1,60.166,8,1
74,1718335758.576016,29:18.6,2024-06-14 03:29:18.576037+00:00,81,17.62364292,4.596098569488509,55.15318283386211,0,3.703703703703704,3.703703703703704,GEN,3,18,It will yield thorns and thistles to you; and you will eat the herb of the field.,74,1,88.23529411764706,7.4074074074074066,v2,,mac,qwerty,yes,,,,1846,26.052104208416832,55.562366089693015,,,4.2025210854418775,,,7.928851694693279,,,2024,6,2024-06-13,23,29,3,2,1,1,29:36.2,2024,6,2024-06-13,23,29,2,3,1,60.098,8,2
75,1718335776.2113202,29:36.2,2024-06-14 03:29:36.211338+00:00,155,29.83452783,5.19532271,62.34387252076128,0,1.2903225806451613,1.2903225806451613,GEN,3,19,"You will eat bread by the sweat of your face until you return to the ground, for you were taken out of it. For you are dust, and you shall return to dust.""",75,1,96.96969696969695,2.5806451612903225,v2,,mac,qwerty,yes,,,,1269,49.17835671342685,57.36142514599986,,,3.220442232395283,,,5.964693988600088,,,2024,6,2024-06-13,23,29,3,2,1,1,30:06.0,2024,6,2024-06-13,23,30,3,4,2,60.128,8,3
76,1718335806.0601652,30:06.1,2024-06-14 03:30:06.060190+00:00,78,12.11582096,6.437863374174346,77.25436049009215,1,0,0,GEN,3,20,The man called his wife Eve because she would be the mother of all the living.,76,1,100,0,v2,,mac,qwerty,yes,,,,162,93.54709418837676,61.042656637720555,,,1.6966327085857587,,,3.3932654171715173,,,2024,6,2024-06-13,23,30,4,3,2,1,30:18.2,2024,6,2024-06-13,23,30,3,4,2,60.354,8,4
77,1718335818.1921222,30:18.2,2024-06-14 03:30:18.192153+00:00,85,16.06597883,5.2906829318184325,63.48819518182119,1,0,0,GEN,3,21,"Yahweh God made garments of animal skins for Adam and for his wife, and clothed them.",77,1,100,0,v2,,mac,qwerty,yes,,,,1157,53.66733466933867,61.36461810658824,,,1.4287755657286159,,,2.8575511314572317,,,2024,6,2024-06-13,23,30,4,3,2,1,30:34.3,2024,6,2024-06-13,23,30,3,4,2,60.394,8,5
78,1718335834.271478,30:34.3,2024-06-14 03:30:34.271497+00:00,180,42.6951995,4.2159306457860675,50.59116774943281,0,1.6666666666666667,1.6666666666666667,GEN,3,22,"Yahweh God said, ""Behold, the man has become like one of us, knowing good and evil. Now, lest he reach out his hand, and also take of the tree of life, and eat, and live forever--""",78,1,94.44444444444444,3.3333333333333335,v2,,mac,qwerty,yes,,,,2097,15.991983967935871,60.66506503,,,1.1994026284348864,,,2.398805256869773,,,2024,6,2024-06-13,23,30,4,3,2,1,31:17.0,2024,6,2024-06-13,23,31,3,4,2,60.269,8,6
79,1718335877.010415,31:17.0,2024-06-14 03:31:17.010442+00:00,102,19.61592692,5.199856241,62.398274890554845,0,1.960784314,1.960784314,GEN,3,23,"Therefore Yahweh God sent him out from the garden of Eden, to till the ground from which he was taken.",79,1,95,3.921568627,v2,,mac,qwerty,yes,,,,1263,49.41883768,62.21194580878864,,,1.2050048693312452,,,2.410009739,,,2024,6,2024-06-13,23,31,4,3,2,1,31:36.6,2024,6,2024-06-13,23,31,3,4,2,60.296,8,7
80,1718335896.644143,31:36.6,2024-06-14 03:31:36.644188+00:00,164,43.09954771,3.8051443395903393,45.661732075084075,0,18.29268292682927,17.073170731707318,GEN,3,24,"So he drove out the man; and he placed cherubim at the east of the garden of Eden, and a flaming sword which turned every way, to guard the way to the tree of life.",80,1,94.28571428571428,36.58536585365854,v2,,mac,qwerty,yes,,,,2294,8.096192385,60.721047691933144,,,2.769464799644834,,,5.782832038314058,,,2024,6,2024-06-13,23,31,4,3,2,1,32:19.7,2024,6,2024-06-13,23,32,3,4,2,60.113,8,8
81,1718335939.892404,32:19.9,2024-06-14 03:32:19.892418+00:00,117,31.54082079,3.7094786077880326,44.51374329345639,0,8.547008547008547,8.547008547008547,GEN,4,1,"The man knew Eve his wife. She conceived, and gave birth to Cain, and said, ""I have gotten a man with Yahweh's help.""",81,1,91.30434782608695,17.094017094017094,v2,,mac,qwerty,yes,,,,2325,6.853707414829659,58.94959143805285,,,3.424165654345689,,,7.092233747715767,,,2024,6,2024-06-13,23,32,4,3,2,1,32:51.4,2024,6,2024-06-13,23,32,3,4,2,59.92,8,9
82,1718335971.4455512,32:51.4,2024-06-14 03:32:51.445566+00:00,110,23.316749,4.717638809767176,56.61166571720611,0,4.545454545454546,3.636363636363636,GEN,4,2,"Again she gave birth, to Cain's brother Abel. Abel was a keeper of sheep, but Cain was a tiller of the ground.",82,1,90.90909091,9.090909090909092,v2,,mac,qwerty,yes,,,,1758,29.579158316633265,58.29071423395161,,,3.7878020179820524,,,8.001324656806677,,,2024,6,2024-06-13,23,32,4,3,2,1,33:14.8,2024,6,2024-06-13,23,33,3,4,2,59.88,8,10
83,1718335994.784957,33:14.8,2024-06-14 03:33:14.784988+00:00,80,14.48140471,5.524325961989106,66.29191154386928,0,2.5,2.5,GEN,4,3,"As time passed, Cain brought an offering to Yahweh from the fruit of the ground.",83,1,93.33333333333331,5,v2,,mac,qwerty,yes,,,,901,63.92785571142284,58.430810629614015,,,4.037802017982052,,,8.501324656806677,,,2024,6,2024-06-13,23,33,4,3,2,1,33:29.3,2024,6,2024-06-13,23,33,3,4,2,59.957,8,11
84,1718336009.281546,33:29.3,2024-06-14 03:33:29.281579+00:00,108,23.77865446,4.5418886163730345,54.502663396476414,0,6.481481481481482,6.481481481481482,GEN,4,4,"Abel also brought some of the firstborn of his flock and of its fat. Yahweh respected Abel and his offering,",84,1,95,12.962962962962962,v2,,mac,qwerty,yes,,,,1883,24.569138276553108,58.36575868587546,,,4.315579796,,,9.056880212362232,,,2024,6,2024-06-13,23,33,4,3,2,1,33:53.1,2024,6,2024-06-13,23,33,3,4,2,59.892,8,12
85,1718336033.082473,33:53.1,2024-06-14 03:33:53.082515+00:00,102,22.58451654,4.516368540138059,54.196422481656704,0,12.745098039215684,11.764705882352942,GEN,4,5,"but he didn't respect Cain and his offering. Cain was very angry, and the expression on his face fell.",85,1,94.73684210526316,25.49019607843137,v2,,mac,qwerty,yes,,,,1902,23.80761523046092,57.55101368196499,,,5.3630181259306084,,,11.347835304076337,,,2024,6,2024-06-13,23,33,4,3,2,1,34:15.7,2024,6,2024-06-13,23,34,3,4,2,59.825,8,13
86,1718336055.684072,34:15.7,2024-06-14 03:34:15.684105+00:00,84,17.39743446,4.8282981150346345,57.939577380415614,0,3.5714285714285716,3.5714285714285716,GEN,4,6,"Yahweh said to Cain, ""Why are you angry? Why has the expression of your face fallen?",86,1,93.75,7.142857142857142,v2,,mac,qwerty,yes,,,,1668,33.186372745490985,55.61953537099735,,,5.720160983073466,,,12.062121018362053,,,2024,6,2024-06-13,23,34,4,3,2,1,34:33.1,2024,6,2024-06-13,23,34,3,4,2,59.803,8,14
87,1718336073.099711,34:33.1,2024-06-14 03:34:33.099744+00:00,139,29.08914158,4.778415327361639,57.34098392833967,0,1.4388489208633093,1.4388489208633093,GEN,4,7,"If you do well, won't it be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",87,1,96.77419355,2.877697841726619,v2,,mac,qwerty,yes,,,,1708,31.58316633266533,55.00481425,,,5.864045875159797,,,12.349890802534713,,,2024,6,2024-06-13,23,34,4,3,2,1,35:02.2,2024,6,2024-06-13,23,35,3,4,2,59.775,8,15
88,1718336102.203895,35:02.2,2024-06-14 03:35:02.203921+00:00,144,27.48747608,5.238749442107563,62.86499330529076,1,0,0,GEN,4,8,"Cain said to Abel, his brother, ""Let's go into the field."" While they were in the field, Cain rose up against Abel, his brother, and killed him.",88,1,100,0,v2,,mac,qwerty,yes,,,,1212,51.46292585170341,56.23219680123499,,,5.697379208,,,12.016557469201379,,,2024,6,2024-06-13,23,35,4,3,2,1,35:29.7,2024,6,2024-06-13,23,35,3,4,2,59.81,8,16
89,1718336129.708038,35:29.7,2024-06-14 03:35:29.708061+00:00,102,25.38155646,4.018666080182434,48.22399296,0,4.901960784313726,4.901960784313726,GEN,4,9,"Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",89,1,94.73684210526316,9.803921568627452,v2,,mac,qwerty,yes,,,,2207,11.58316633266533,54.814768608398424,,,5.9914968555519525,,,12.604792763319029,,,2024,6,2024-06-13,23,35,4,3,2,1,35:55.1,2024,6,2024-06-13,23,35,3,4,2,59.68,8,17
90,1718336155.125949,35:55.1,2024-06-14 03:35:55.125976+00:00,96,23.49201558,4.086494820370816,49.037937844449786,0,11.458333333333334,10.416666666666666,GEN,4,10,"Yahweh said, ""What have you done? The voice of your brother's blood cries to me from the ground.",90,1,83.33333333333334,22.916666666666664,v2,,mac,qwerty,yes,,,,2168,13.146292585170341,55.15238919,,,5.325846449047889,,,11.23792284461984,,,2024,6,2024-06-13,23,35,4,3,2,1,36:18.6,2024,6,2024-06-13,23,36,3,4,2,59.562,8,18
91,1718336178.758721,36:18.8,2024-06-14 03:36:18.758741+00:00,116,23.86247858,4.861188228693854,58.33425874432625,0,7.758620689655173,7.758620689655173,GEN,4,11,"Now you are cursed because of the ground, which has opened its mouth to receive your brother's blood from your hand.",91,1,95.23809523809524,15.517241379310343,v2,,mac,qwerty,yes,,,,1627,34.829659318637276,56.53444073042198,,,5.247007663312551,,,11.080245273149165,,,2024,6,2024-06-13,23,36,4,3,2,1,36:42.6,2024,6,2024-06-13,23,36,3,4,2,59.548,8,19
