Word,Count,Median WPM,Mistake-Free Entry Proportion
lambs,53,58.31312758355523,0.7924528301886793
walking,3,58.30419301912944,0.6666666666666666
peaceful,1,58.29509763951563,1.0
knee,1,58.29234102566191,1.0
Bury,5,58.285799482900046,1.0
persecuted,1,58.2765322536079,1.0
swarms,7,58.26407448407423,0.8571428571428571
dash,3,58.25836027526605,0.6666666666666666
Rekem,1,58.24081436189363,1.0
conceived,26,58.22729761605399,0.7692307692307693
coriander,2,58.223770145013916,1.0
cleansed,15,58.21902101835529,0.6
breaks,5,58.191534404683935,0.8
Two,4,58.18210209508328,1.0
judge,15,58.17910546995644,0.8
discouraged,2,58.1330255535549,0.5
restrained,3,58.1108993866319,0.6666666666666666
trespass,37,58.0832204717873,0.8378378378378378
thoroughly,2,58.07008734051369,1.0
drought,1,58.063275274028015,1.0
Encourage,1,58.03214863573052,0.0
feed,6,58.009690482473026,1.0
injures,2,57.99329957851492,0.5
Urim,3,57.982198404498774,1.0
ask,10,57.976679429491405,0.8
supplies,1,57.969213141461935,1.0
Mizzah,2,57.94109761302941,1.0
heaved,4,57.926781879877396,1.0
Hanoch,4,57.9181473664685,1.0
body's,2,57.90240151527007,1.0
break,21,57.89610152431867,0.7142857142857143
Unless,3,57.88007589926896,1.0
restitution,10,57.8759452099097,0.9
chameleon,1,57.85928160482336,1.0
Binding,1,57.853067499636055,1.0
stumble,1,57.84575687170147,1.0
oldest,1,57.826080731139086,1.0
polluted,1,57.81409861534481,1.0
gifts,4,57.75921476566902,1.0
Sarah,34,57.758350791135555,0.8823529411764706
hills,7,57.74745467915513,0.8571428571428571
Joshua,21,57.733308102060164,0.9047619047619048
Carmites,1,57.73027846460806,1.0
ribs,3,57.72656549484745,1.0
Balaam,50,57.72237064987077,0.92
dry,13,57.714308960326825,0.9230769230769231
cursing,1,57.69633803512972,1.0
Haven't,1,57.683497686951824,1.0
moving,1,57.68279405244536,1.0
lawsuits,1,57.67838203726955,1.0
adultery,4,57.670369389354036,1.0
cords,10,57.66253473921181,1.0
bearer,8,57.66209202664693,0.875
Hanniel,1,57.65845414080795,1.0
violently,2,57.64042540893771,1.0
scepter,3,57.630928062366934,0.6666666666666666
blinds,1,57.60629443240997,1.0
eye,10,57.598065568143795,0.9
enchantments,5,57.59100621988625,1.0
marvels,1,57.580445693803625,1.0
bowels,1,57.52745594513067,1.0
From,22,57.518932288925605,0.9545454545454546
husband,24,57.510326928210674,0.875
Egypt's,2,57.50711949953161,1.0
posts,5,57.499396718725436,0.8
Canaan,64,57.4977118088108,0.828125
up,369,57.49448038015829,0.983739837398374
deny,3,57.49417048039673,1.0
grass,6,57.46746539101854,0.8333333333333334
bird,22,57.464138874366185,0.9090909090909091
raised,6,57.45980214162015,0.6666666666666666
overthrow,4,57.45873703880019,0.5
salt,6,57.44390212313737,0.6666666666666666
tambourines,1,57.37457529367116,1.0
Cast,1,57.3697694013633,1.0
faithful,3,57.364480065361846,0.6666666666666666
chariot,4,57.352569352855625,1.0
measured,1,57.34321707394288,1.0
grapes,9,57.33653102564584,1.0
pigeons,9,57.33435681985776,1.0
wizards,2,57.33409751238848,1.0
turns,4,57.322180788334535,0.75
fellows,1,57.315430511991025,1.0
upward,40,57.31512087838139,0.7
kidneys,16,57.305048407281134,0.8125
destroyed,21,57.277864220622966,0.9047619047619048
Almighty,9,57.273253238068804,0.6666666666666666
sackcloth,1,57.25680903831303,1.0
hare,2,57.245114263627116,0.5
kiss,2,57.22808106174391,0.5
appropriate,1,57.20268471266919,1.0
horse's,1,57.19636846992474,1.0
commands,5,57.1928682890578,0.4
Rise,6,57.18517391222793,0.8333333333333334
Atad,2,57.18381617388919,1.0
crush,1,57.17312034562203,1.0
Nevertheless,8,57.16064301548004,0.75
kinswoman,2,57.16017992354479,1.0
lamentation,1,57.13033874797703,1.0
mock,2,57.09717111618056,1.0
Sabbaths,12,57.090326973433015,0.75
regard,1,57.087453633183635,1.0
Sered,2,57.0834311559103,1.0
walks,1,57.07808933025207,1.0
pledge,7,57.06995516684195,0.8571428571428571
refreshed,2,57.066893356120836,1.0
utterance,2,57.052960091728714,0.0
cane,1,57.022561058252634,1.0
Arise,6,57.019625731889214,1.0
subsided,1,57.01936609313698,1.0
bodies,7,57.0114800240314,1.0
loathsome,1,57.00321934231719,1.0
failed,1,56.992715984191534,1.0
weaver,1,56.96102264022647,0.0
Machirites,1,56.91839875974809,1.0
righteous,15,56.91222837733944,1.0
beryl,2,56.89837549942977,1.0
fierce,4,56.88706495925808,0.75
Punites,1,56.885952904330885,1.0
ready,6,56.845603300835066,0.8333333333333334
ascent,1,56.82669286210937,1.0
cuttings,2,56.81222868449899,0.5
Moseroth,2,56.7956677977984,0.5
Huppim,1,56.79129571989078,1.0
burns,2,56.77318143677017,1.0
appetite,1,56.756981459755565,1.0
signs,14,56.74652992291041,0.6428571428571429
bull's,2,56.734108061323184,0.5
honor,10,56.71994428469925,0.9
Keep,2,56.707769672513,1.0
strangers,5,56.70022786404073,0.8
Arodites,1,56.68349032462684,1.0
Not,5,56.68066973633744,1.0
stored,1,56.680314690776086,1.0
bruised,1,56.649502254138994,1.0
advanced,2,56.64020424861829,0.5
blot,4,56.624125394687404,1.0
survivors,1,56.56299543013786,1.0
Will,15,56.55656532629173,0.9333333333333333
Shelomith,1,56.553108935058496,1.0
law,60,56.53087134151445,0.8666666666666667
Nahor,14,56.529648654014494,0.9285714285714286
Anah,9,56.52700717613301,0.5555555555555556
Manassites,1,56.523290098795925,1.0
held,7,56.503318613532166,1.0
perfumer,3,56.45863504555901,0.6666666666666666
mightier,8,56.428116459017886,0.75
teraphim,3,56.41210355105859,1.0
just,18,56.41033100391866,0.9444444444444444
prolong,4,56.41000490785659,0.75
theft,1,56.407204216436256,1.0
prayed,7,56.40030531553278,0.8571428571428571
pay,12,56.39360413899966,1.0
awoke,4,56.390200556092786,1.0
swear,11,56.372202162461164,0.8181818181818182
kindness,17,56.36285094410603,0.7647058823529411
per,1,56.3611518530483,1.0
Jabbok,4,56.351853218360205,0.75
buckets,1,56.34608550807854,1.0
whereupon,1,56.343072446431194,1.0
Moab,40,56.266669086113765,0.95
tempt,1,56.25824093568137,1.0
Onam,1,56.25022796723248,1.0
keepers,2,56.237271812919744,0.5
feast,28,56.228891592804466,0.7857142857142857
appeared,21,56.221690116981534,0.5238095238095238
standards,3,56.22158786421335,0.6666666666666666
drives,1,56.21117366881254,1.0
Elohe,1,56.184571328477816,1.0
blast,1,56.181548524175284,1.0
thirteen,3,56.179613626427795,1.0
gores,2,56.14297414724976,1.0
reap,7,56.09359525818495,0.5714285714285714
gods,48,56.08749334794477,0.9375
Shur,4,56.07154316167927,1.0
Amalek,12,56.06979372718345,0.8333333333333334
testimony,3,56.06122282529033,1.0
Darkness,1,56.05154386001895,1.0
reaped,1,56.01005197466775,1.0
Pass,1,56.0075485947191,1.0
Wars,1,55.98731070930819,1.0
seasoned,1,55.98066818186159,1.0
vengeance,4,55.960369856312205,1.0
repay,1,55.95681686353281,1.0
deeds,2,55.94972423157111,1.0
beware,1,55.92886958287835,1.0
exposed,1,55.91670587847855,1.0
Peor,10,55.904818115739644,0.9
granted,1,55.88681522746059,1.0
atoning,1,55.85768084802105,1.0
Bake,1,55.84092433016703,1.0
Amram's,1,55.82612644015646,1.0
chew,6,55.82571902886662,0.8333333333333334
rides,1,55.800673810434475,1.0
Command,7,55.80055794340166,0.7142857142857143
Must,2,55.79800830807988,1.0
cormorant,2,55.78954210996011,1.0
multitude,13,55.77548592840214,0.9230769230769231
Let's,17,55.773275729628274,0.8235294117647058
Bless,2,55.760025394079264,1.0
had,258,55.7566433521016,0.9147286821705426
proverbs,1,55.73064644322721,1.0
wealth,5,55.71230729066481,0.6
vast,1,55.70542507011049,1.0
destroyer,1,55.70460023386555,1.0
tread,2,55.65999261107795,1.0
west,8,55.65815409181187,0.875
consumed,16,55.649402460434075,0.8125
Guni,2,55.64802096703558,1.0
surrounded,1,55.62888289631589,1.0
far,24,55.60319660361639,0.9166666666666666
receded,3,55.59560991278355,1.0
Esek,1,55.58297977318344,1.0
snuffers,3,55.572684838693405,0.6666666666666666
beards,1,55.571905187401796,1.0
Whatever,15,55.56733441554267,0.8666666666666667
may,290,55.56510472201285,0.9655172413793104
guilt,7,55.544161750797755,1.0
overtake,3,55.532228323938284,0.6666666666666666
See,18,55.51488295998175,1.0
hurry,1,55.49666100870499,1.0
ripe,4,55.4840650682465,1.0
stay,13,55.47313506103826,0.9230769230769231
encampments,2,55.46662746766911,1.0
destructive,4,55.458970908594296,0.5
wide,1,55.453201397074096,1.0
boughs,1,55.42679304232087,1.0
Sinites,1,55.42201152697082,1.0
Isn't,7,55.41658650926814,1.0
Omar,2,55.41208245313143,1.0
windows,2,55.40813061706889,1.0
grave,5,55.38671581929992,1.0
oaks,4,55.36942303283114,1.0
corruption,1,55.36672023030813,0.0
nursing,1,55.3545672952651,1.0
knees,3,55.343897176573435,1.0
case,1,55.34185050177332,1.0
displeases,1,55.33831319647207,0.0
herd,17,55.337995762382306,0.8823529411764706
censer,7,55.3150673249672,0.7142857142857143
roebuck,1,55.30294476152464,1.0
Hushim,1,55.28569829827504,1.0
homer,1,55.28414072847809,1.0
Sanctify,4,55.27850105677875,0.75
Gileadites,1,55.26352874210076,1.0
And,3,55.262375774573385,1.0
neighbor,26,55.25767462895659,0.8076923076923077
Jubal,1,55.257385221139174,1.0
strap,1,55.25713291143782,1.0
sweet,17,55.24725372968756,0.8235294117647058
recognize,2,55.2413085508221,1.0
bringing,7,55.23511015081752,0.5714285714285714
crouched,1,55.228881896843404,1.0
six,59,55.226638904317106,0.9152542372881356
scapegoat,4,55.20063967202853,1.0
Ardites,1,55.19351090996102,1.0
gladness,1,55.18539742647786,1.0
Dinah,7,55.17464188466484,1.0
endure,1,55.142914446629845,1.0
quickly,9,55.08748650966477,0.7777777777777778
Jachin,3,55.08560120721625,1.0
Bered,1,55.08339608724533,1.0
prostitute,19,55.07497539984432,0.6842105263157895
horsemen,8,55.068189758441164,0.75
punish,2,55.06355791245354,1.0
instruments,6,55.05106104756346,0.5
produced,4,55.04932206967575,0.5
robbery,2,55.043405654873624,0.5
wear,3,55.03313624816897,1.0
Jetur,1,55.00724456412358,1.0
fifteenth,7,54.982969501206966,0.8571428571428571
goodness,2,54.96740649073094,0.5
striker,1,54.943602396926956,1.0
Jahleelites,1,54.93911011439098,1.0
fig,2,54.92259565789602,1.0
gets,1,54.908744023932485,1.0
hearts,3,54.90149456417099,0.6666666666666666
rebuke,1,54.89007690328483,1.0
possessor,2,54.889267822519926,1.0
Joseph's,21,54.88469236960984,0.8095238095238095
oath,17,54.86806686978436,0.9411764705882353
inner,2,54.867423594293186,0.5
Ehi,1,54.84753490626241,1.0
oppress,4,54.8469722185416,0.5
Palti,1,54.802605408660206,1.0
my,538,54.791499447036784,0.9628252788104089
God's,32,54.789480290730744,0.8125
shortly,1,54.78294958851066,1.0
Mushites,2,54.733425224995095,1.0
Esau,72,54.7311781739004,0.9583333333333334
consumes,1,54.69500863031117,1.0
quarrel,3,54.69034696013166,1.0
enemy,6,54.683899079391935,0.6666666666666666
shed,4,54.68061449084112,1.0
extended,1,54.670517236482226,1.0
Hamath,2,54.66177315710491,1.0
Hobab,1,54.638136570796156,1.0
seasons,1,54.63448097099662,1.0
longs,1,54.62830333366945,1.0
amethyst,2,54.613477363479554,1.0
chastisement,1,54.612758564389864,1.0
scoured,1,54.612465636609464,1.0
Senir,1,54.59888491496162,1.0
Afterward,10,54.58703773375097,0.9
Eranites,1,54.56398875434827,1.0
Naamah,1,54.55675506798762,1.0
Bamoth,2,54.553841943952875,1.0
chiefs,13,54.547184972250534,0.9230769230769231
adversaries,2,54.54367340460739,0.5
Caleb,10,54.509739238628896,0.8
quiver,1,54.50473257325636,1.0
Geber,3,54.498039170541944,0.6666666666666666
Abel,10,54.49704482159676,1.0
Likewise,2,54.488901767810056,1.0
Jabal,1,54.47205963510302,1.0
circumcision,1,54.46284311824712,0.0
nuts,1,54.44191696962752,1.0
showed,4,54.4417999455375,0.75
request,1,54.420140968805896,1.0
Gadites,3,54.4196209393918,1.0
Kain,1,54.41402353135807,1.0
breathed,2,54.410479997023984,0.5
renown,2,54.38395169667434,1.0
need,1,54.36790164393527,1.0
joking,1,54.34308661339795,1.0
grew,13,54.3389613671075,1.0
preparation,1,54.33676134781057,1.0
Either,1,54.318018418334745,1.0
islands,1,54.31021169733882,1.0
bribe,2,54.3083049405823,0.0
obstinate,1,54.30610428549643,1.0
Hur,7,54.247970838075034,1.0
Levi's,1,54.245375579659964,1.0
follows,3,54.228765001910915,0.3333333333333333
happens,2,54.21684485159713,1.0
spear,1,54.16952009504071,1.0
fear,33,54.16519792936604,0.8787878787878788
consecration,11,54.1548668555194,0.36363636363636365
grating,6,54.149883585003984,0.5
Elishama,5,54.13407912816578,1.0
Rosh,1,54.12910381266552,1.0
Terror,1,54.11636880897015,1.0
Jacob,198,54.1119030070906,0.9141414141414141
barley,5,54.1109290685015,0.8
greatly,12,54.09832958523067,0.8333333333333334
wizard,1,54.094902731455775,1.0
hanged,2,54.075343034207684,1.0
Hamor's,1,54.045873825008684,1.0
pole,2,54.04027609012002,0.5
recognized,3,54.031047244724306,0.6666666666666666
Adam,8,54.0122662003411,1.0
rewarded,1,54.01043032214557,1.0
Furthermore,2,54.00932056893702,1.0
Hamor,10,54.00893779614127,0.9
sat,16,54.0026896673658,0.9375
chiseled,1,53.99979077106069,1.0
Allon,1,53.97015317223297,1.0
Levites,66,53.961566687181076,0.6666666666666666
languages,2,53.940848906100484,1.0
Set,3,53.928386419430765,1.0
Shua's,1,53.928258576993855,1.0
Chisel,1,53.92595630510231,1.0
delights,1,53.92338245650497,0.0
confined,1,53.9195461598989,1.0
childless,3,53.91546952071719,1.0
observed,2,53.90654203327671,1.0
vow,21,53.886387288201234,0.9523809523809523
Cause,1,53.88552222873215,1.0
pursue,2,53.87667026163018,1.0
borne,7,53.85695661260597,0.8571428571428571
kinsman,3,53.83826360704029,1.0
habitations,5,53.816810336947675,0.4
horses,6,53.807972081382836,0.6666666666666666
weapons,3,53.797613879975486,1.0
Asrielites,1,53.79026972122183,1.0
cruel,2,53.77984819711489,1.0
afterwards,2,53.762395482450614,0.5
testimonies,3,53.744494087283606,0.6666666666666666
asks,4,53.71783065392344,1.0
Arelites,1,53.711598489123844,1.0
Most,7,53.69595254172728,1.0
buys,1,53.69247634175261,1.0
escape,5,53.6662362468055,0.8
residue,1,53.6639258427715,1.0
saw,123,53.651316739303965,0.9186991869918699
Eldaah,1,53.62234122893213,1.0
humble,4,53.62184242124994,0.75
Tahath,2,53.60674897374688,1.0
forgets,1,53.59881476277311,1.0
Seven,10,53.57092811997133,1.0
defy,2,53.55671704562098,1.0
cinnamon,1,53.55509606026958,1.0
afraid,34,53.55336205112536,0.8823529411764706
escorted,1,53.542519763886794,1.0
yesterday,1,53.540709960898994,1.0
olive,7,53.528979803681864,0.7142857142857143
goodly,2,53.50228830957808,0.5
perversion,2,53.49049348307119,0.5
feathers,1,53.48708889396555,1.0
Pray,3,53.48542013576956,0.6666666666666666
covet,4,53.44925377313457,0.75
foreign,5,53.43598413026846,0.8
sky,51,53.433716128962914,0.9411764705882353
bones,6,53.42306446551507,0.6666666666666666
crouches,1,53.40948882558803,1.0
vows,18,53.40715325350318,0.9444444444444444
Sarah's,3,53.40184593512394,1.0
ninety,6,53.401312592336225,1.0
fermented,1,53.39490556981171,1.0
lift,11,53.39159441913547,0.8181818181818182
Someone,1,53.38559756218177,1.0
graciously,2,53.35112747201382,1.0
foreigner,48,53.33067786581607,0.7708333333333334
Shinar,4,53.31631066239248,1.0
officers,11,53.307328715317965,0.45454545454545453
Leah's,6,53.302218810427334,1.0
Banner,1,53.30079517198435,1.0
tombs,1,53.298119100227446,1.0
succeeded,3,53.293521099238085,0.6666666666666666
Give,12,53.2770287600812,0.8333333333333334
abhor,4,53.26759338105061,1.0
chastise,2,53.25842097935046,0.5
inhabitants,18,53.253291427757674,0.7777777777777778
Ishvites,1,53.2121512909616,1.0
Abraham's,14,53.16788135143653,0.7142857142857143
astray,4,53.162766135826615,1.0
Gad,26,53.16212763994142,0.8846153846153846
foal,1,53.1379970524508,1.0
Offer,1,53.13202002940429,1.0
breach,1,53.11187973131736,1.0
roads,1,53.056648804998474,1.0
therein,15,53.05354044752565,0.6666666666666666
afflicted,2,53.03872657574253,0.5
if,163,53.032301367100914,0.8834355828220859
vomit,2,53.019714294222524,1.0
screech,1,52.989915247620445,1.0
Ephod,1,52.98598860683086,1.0
sacrifices,16,52.98256208442792,0.6875
Those,22,52.97520024898854,0.9090909090909091
lads,1,52.95181789763039,1.0
dew,5,52.91166981105043,1.0
Moabites,3,52.9080906684098,0.6666666666666666
understood,2,52.90739833901238,0.5
Ebal,2,52.89643699715558,1.0
pierce,1,52.85940957140747,1.0
cow,9,52.85496970408928,1.0
judged,3,52.85355196584866,1.0
boil,10,52.81511324055088,0.8
Shittim,2,52.80414130221564,1.0
Haran,14,52.80056198244898,0.7857142857142857
drawn,6,52.79839598367093,0.6666666666666666
refuge,11,52.79205026335799,0.7272727272727273
trough,1,52.78091908549193,1.0
dull,1,52.77174428774947,1.0
purchased,4,52.74973757095739,0.5
sixty,23,52.74157868071117,0.9130434782608695
venison,8,52.721557852066226,0.875
Dumah,1,52.71967245640056,1.0
swell,4,52.70864806745416,1.0
cease,4,52.68294799521273,0.75
armlets,2,52.67951460781807,1.0
shrubs,1,52.63192359413125,1.0
cry,15,52.62739853151402,0.9333333333333333
bowls,4,52.62623685243498,0.75
harshness,3,52.62267494457984,1.0
abundant,2,52.62201622289352,1.0
sorceress,1,52.610510386496045,1.0
pomegranate,4,52.60717032446048,1.0
Who,21,52.577908893840714,0.9047619047619048
kindled,6,52.55059740724232,1.0
mute,1,52.54150368310468,1.0
ripened,1,52.49983045836002,1.0
Abram's,7,52.49372811498198,0.7142857142857143
test,4,52.49103494760416,1.0
poplar,1,52.463582655487684,1.0
rule,11,52.44201572359124,0.8181818181818182
abhors,1,52.401349443335405,1.0
custody,7,52.39313300620168,0.5714285714285714
Beeroth,1,52.385204111414325,1.0
midnight,2,52.328651706258654,0.5
vigorous,1,52.31779884711331,1.0
Eliphaz,7,52.3175208362172,1.0
dwell,60,52.31507861844055,0.5833333333333334
pour,24,52.31108115034981,0.8333333333333334
injured,6,52.28725363854547,0.3333333333333333
Atharim,1,52.28340104504735,1.0
obligations,1,52.27441560764545,1.0
Ahiramites,1,52.269410779603255,1.0
hadn't,1,52.25140665032129,1.0
Bela,7,52.246336233290904,1.0
wiles,1,52.24290775317402,1.0
yeast,9,52.233180670980914,0.7777777777777778
righteousness,9,52.19560302232617,0.7777777777777778
forget,9,52.19168692245971,0.5555555555555556
withered,1,52.1759228089832,1.0
slack,1,52.17558983082519,1.0
slept,2,52.16653289129265,0.5
Gera,1,52.150343865623654,1.0
yield,10,52.14726178585049,0.8
Shuphamites,1,52.11632158302323,1.0
troughs,5,52.10747332869828,0.6
executes,1,52.08162737182477,1.0
Agag,1,52.07213658092697,1.0
Elah,1,52.06881090354571,1.0
Israelite,3,52.05461387704035,1.0
act,2,52.03932737804131,1.0
favoritism,1,52.038023099353225,1.0
pins,10,52.01471355142377,0.7
scarcity,1,52.00052847270411,1.0
teems,1,52.000448229996955,1.0
derision,1,51.99070348382051,1.0
wisely,1,51.956289606523114,1.0
Pinon,1,51.94288949941868,1.0
Sithri,1,51.93560201748174,1.0
supplanted,1,51.93284117857874,1.0
presumed,2,51.93161210282413,0.5
outstretched,6,51.92910226016754,0.6666666666666666
Benoni,1,51.92378525836861,1.0
astonished,1,51.918525635292085,1.0
turtledoves,9,51.91687321978222,0.8888888888888888
vomited,2,51.90934491280191,1.0
fowl,1,51.89951315304878,1.0
beginnings,2,51.86941463561431,1.0
Ohad,2,51.851673485089364,1.0
Dishan,3,51.83887146776814,0.6666666666666666
diminish,4,51.81819422782739,0.75
Before,4,51.814249977942154,0.75
Lotan,3,51.81231190009713,0.6666666666666666
emptied,2,51.79325854451018,1.0
sheaves,2,51.790149818625395,1.0
bathes,1,51.788538764800194,0.0
colt,1,51.77394055648793,1.0
Hanochites,1,51.76906953376681,1.0
Damascus,2,51.767787486351175,1.0
Puah,1,51.76591882888236,1.0
vowed,4,51.76472612750983,1.0
sky's,2,51.75259722284282,1.0
spit,1,51.7405368377127,1.0
behalf,4,51.723433289159864,0.75
Chemosh,1,51.719806715693764,1.0
Sihon,18,51.68761331466979,0.8333333333333334
Calneh,1,51.685457381302456,1.0
Sheba,3,51.68392507490951,1.0
bareness,1,51.68050118242698,1.0
infant,1,51.67701484175278,1.0
commits,5,51.67612511497361,0.4
Year,9,51.66962869989527,0.8888888888888888
Levite,6,51.66852123113698,0.6666666666666666
disobedience,5,51.66472842969729,0.6
Anakim,5,51.66034030551762,0.8
Each,4,51.65503603164642,1.0
statute,32,51.64110355904738,0.625
possessed,2,51.634383512542655,0.5
Shelanites,1,51.6190577494106,1.0
Baal,11,51.60735637835606,0.9090909090909091
unintentionally,2,51.600380468607725,0.5
Have,9,51.59837157087273,0.7777777777777778
stairway,1,51.55064866696725,1.0
Merari,16,51.52517409635678,0.8125
carved,5,51.513234054257445,1.0
inherits,1,51.4886856091267,1.0
Helekites,1,51.47142751953234,1.0
buy,19,51.46822953758118,0.8947368421052632
Tubal,3,51.46516866291163,1.0
westward,7,51.42246386316482,0.8571428571428571
Jealous,1,51.41828777101722,1.0
backbone,1,51.40406272416689,1.0
Paddan,11,51.3703898753956,0.6363636363636364
Sirion,1,51.36900785312483,1.0
seashore,3,51.349295213967224,1.0
Seir,19,51.31396714422702,0.7368421052631579
gaze,1,51.307462892703185,1.0
Bukki,1,51.30731759252592,1.0
They,370,51.306655323659214,0.9243243243243243
Libni,2,51.29861074506165,1.0
reached,2,51.26755949168589,1.0
kidnaps,1,51.26692760100596,1.0
misuses,2,51.24789710613973,1.0
contempt,1,51.24747566145277,1.0
execute,4,51.20432272607394,0.75
Dothan,2,51.182037109865476,0.5
Shaulites,1,51.17884709556154,1.0
argued,3,51.16150533756297,1.0
Kenite,1,51.15136148438614,1.0
trousers,3,51.1121393773223,0.6666666666666666
satisfy,1,51.04792967600744,1.0
ephod,31,51.040291525131764,0.7741935483870968
Ishvi,2,51.03362963644859,1.0
Ard,2,51.00810231762712,1.0
nobody,1,51.006471635237716,0.0
Harass,1,51.000841324753736,1.0
Hepher,3,50.957275774495294,1.0
Hebron,9,50.9562254176022,0.8888888888888888
straps,8,50.93030842699167,0.625
Shuni,2,50.91975419746581,1.0
palm,5,50.90278652956633,0.6
dismayed,2,50.897338320450714,1.0
Provide,1,50.88808415374592,1.0
trembling,1,50.88094207805516,1.0
poverty,1,50.87196464178981,1.0
sandal,1,50.84568018279021,1.0
impure,1,50.832751094766955,1.0
based,1,50.81134066780922,1.0
excellency,1,50.76999932352784,1.0
faintness,1,50.763501082016745,1.0
consecrated,6,50.75367207611957,0.6666666666666666
pan,2,50.748433217497116,1.0
mortally,2,50.746241543350465,0.5
About,4,50.71824316265561,1.0
jubilee,5,50.675368676368095,0.8
Ai,2,50.670219962071116,1.0
Elath,1,50.63908636960373,1.0
oppressed,1,50.63355825806964,0.0
Hebrew,12,50.62957800193168,1.0
trumpets,7,50.61546894408157,0.5714285714285714
osprey,2,50.6060880578779,0.5
countries,1,50.599301097247285,0.0
Notwithstanding,5,50.59352114119088,0.8
Hamulites,1,50.547960769173486,1.0
praises,1,50.53118274023235,1.0
message,2,50.4864808527769,1.0
gracious,6,50.45668094214431,0.3333333333333333
She,83,50.45610213996944,0.9759036144578314
but,232,50.43282027614228,0.9439655172413793
miracle,1,50.42882133211183,1.0
Also,12,50.425400818316746,0.9166666666666666
fierceness,1,50.420027717359815,1.0
abominable,4,50.40597284907973,0.75
cares,1,50.40257832978175,1.0
lady,9,50.36778102493032,0.8888888888888888
ravenous,1,50.324684854163635,1.0
Early,1,50.3210781681489,1.0
Manasseh,32,50.31788853324965,0.84375
onions,1,50.30348459049688,1.0
Gomer,2,50.283056098260104,1.0
Dibri,1,50.254488394198304,1.0
troubled,2,50.22527925926869,0.0
Erech,1,50.221742931576564,1.0
Outside,1,50.212372662297156,1.0
ruled,2,50.209794445880775,0.5
yet,28,50.18175202043463,0.8928571428571429
Jogli,1,50.162643635327115,1.0
rebels,1,50.152554597826274,1.0
supply,1,50.14263521782151,1.0
Would,1,50.090599618889684,1.0
Hanan,2,50.0594593981526,1.0
sapphire,3,50.02927494291581,1.0
leper,5,49.96674088809636,0.6
backwards,2,49.96574812582746,0.5
bunch,1,49.964773086207174,1.0
hunchbacked,1,49.96117759125397,1.0
weasel,1,49.95199925072001,1.0
Its,24,49.939380931439594,1.0
wrestled,3,49.93643726145507,1.0
treads,1,49.91032172314693,1.0
These,129,49.89852237302044,0.8992248062015504
council,1,49.89708850239103,1.0
Horeb,10,49.89409992855244,1.0
pilgrimage,2,49.88931933887639,1.0
cloven,2,49.88894953396854,0.5
disallow,1,49.8860297010051,0.0
Pagiel,5,49.88272650672069,1.0
Hor,13,49.84574355433578,0.9230769230769231
Becherites,1,49.844827693072496,1.0
adulterer,1,49.79717640022711,1.0
Reuben,38,49.793537932284266,0.9736842105263158
exchanged,2,49.77609591367216,0.5
strange,4,49.76479687230318,0.5
rehearse,1,49.76213097509711,1.0
burdens,9,49.75872450608641,0.6666666666666666
Bethlehem,2,49.75696695503464,1.0
mixed,41,49.749143385461224,0.8048780487804879
cups,9,49.7263024428905,0.7777777777777778
Whoever,35,49.71182307680529,0.8571428571428571
eyes,87,49.697588877472526,0.9195402298850575
marriages,2,49.69076949473491,0.5
Alvan,1,49.67370243138939,1.0
Cursed,2,49.65775562978586,1.0
fighting,1,49.654772170645906,0.0
fortieth,2,49.63907792713957,0.5
Heberites,1,49.62401954947073,1.0
Eve,2,49.61414591867892,1.0
Avith,1,49.5660680333887,1.0
compounds,1,49.558383546384654,1.0
Shechemites,1,49.5550587550793,1.0
subdued,2,49.54385236948616,1.0
whomever,2,49.53053645604049,1.0
Abiram,9,49.52898594750404,0.8888888888888888
dogs,1,49.52856927827975,1.0
Libnah,2,49.51885279466471,1.0
corrupted,4,49.50200710959399,1.0
Jachinites,1,49.49230178178473,1.0
Berites,1,49.440021859552516,1.0
Havilah,4,49.42982625216954,1.0
stew,3,49.42352309987204,1.0
below,2,49.373392776548535,1.0
bags,2,49.358349463989725,1.0
First,2,49.35305648358367,1.0
embraced,3,49.34279108128928,0.6666666666666666
executed,1,49.326879696244575,1.0
endowed,1,49.32551034653961,1.0
Chinnereth,2,49.32433294579913,1.0
Besides,3,49.301283892766264,0.3333333333333333
Lamech,10,49.29806941303326,1.0
Molech,5,49.29583552033681,0.6
Nobah,2,49.27897175109811,1.0
deceive,2,49.268688070886,0.5
Canaanite,17,49.24182503338375,0.5882352941176471
plagues,3,49.231070979364276,1.0
Barnea,6,49.224330881314756,1.0
bruising,1,49.22308601189494,1.0
Shimei,2,49.17000982783931,1.0
Hamul,2,49.16395041853713,1.0
falsely,4,49.15409187807721,1.0
murmur,4,49.1371755416573,0.75
denied,1,49.12628700688488,1.0
lintel,3,49.12618782337471,0.6666666666666666
righteously,1,49.07588316273393,0.0
Gamaliel,5,49.07214874431577,1.0
Hittite,17,49.05838919261207,0.9411764705882353
Alvah,1,49.02718823151373,1.0
Ahiram,1,49.00777407393282,1.0
perpetuity,2,48.989716861671866,1.0
Hepherites,1,48.97839320551029,1.0
hides,6,48.9590155236792,0.8333333333333334
Twenty,1,48.95453870215694,0.0
keeper,5,48.943200735779456,0.8
Ashbel,2,48.94030265235097,1.0
detestable,1,48.93435003280896,1.0
bedstead,2,48.919197894590326,1.0
